pivot_dt,pivot_mu,pivot_r,pivot_sig,best_dt,best_mu,best_r,best_sig,eff,mean_norm
0.023846154,0.1,0.4,0.1,0.023846154,0.1,0.4,0.1,0.043611496,9.69E+148
0.023846154,0.1,0.4,0.15,0.023846154,0.1,0.4,0.15,0.998706802,4.23E+147
0.023846154,0.1,0.6,0,0.025384615,0.1,0.6,0.05,0.980550844,4.31E+147
0.023846154,0.1,0.6,0.05,0.022307692,0.1,0.6,0.05,0.980550844,4.31E+147
0.023846154,0.1,0.6,0.1,0.025384615,0.1,0.6,0.1,0.992290662,4.26E+147
0.023846154,0.1,0.6,0.15,0.022307692,0.1,0.6,0.15,0.754042272,5.60E+147
0.023846154,0.3,0.05,0,0.023846154,0.3,0.05,0.05,1,4.23E+147
0.023846154,0.3,0.05,0.05,0.023846154,0.3,0.05,0.05,0.998706802,4.23E+147
0.023846154,0.3,0.05,0.1,0.023846154,0.3,0.05,0.1,1,4.23E+147
0.023846154,0.3,0.05,0.15,0.022307692,0.3,0.05,0.15,0.998706802,4.23E+147
0.023846154,0.3,0.2,0,0.022307692,0.5,0.2,0,0.134281408,3.15E+148
0.023846154,0.3,0.2,0.05,0.023846154,0.3,0.2,0.05,0.997416945,4.24E+147
0.023846154,0.3,0.2,0.1,0.023846154,0.3,0.2,0.1,0.037926248,1.11E+149
0.023846154,0.3,0.2,0.15,0.023846154,0.3,0.2,0.15,0.997416945,4.24E+147
0.023846154,0.3,0.4,0,0.025384615,0.3,0.4,0,0.041545253,1.02E+149
0.023846154,0.3,0.4,0.05,0.023846154,0.3,0.4,0.05,0.997416945,4.24E+147
0.023846154,0.3,0.4,0.1,0.023846154,0.3,0.4,0.1,1,4.23E+147
0.023846154,0.3,0.4,0.15,0.023846154,0.3,0.4,0.15,0.996130415,4.24E+147
0.023846154,0.3,0.6,0,0.020769231,0.3,0.6,0.05,0.974365145,4.34E+147
0.023846154,0.3,0.6,0.05,0.023846154,0.3,0.6,0.05,0.036474274,1.16E+149
0.023846154,0.3,0.6,0.1,0.023846154,0.3,0.6,0.1,0.236046628,1.79E+148
0.023846154,0.3,0.6,0.15,0.023846154,0.3,0.6,0.15,0.9948472,4.25E+147
0.023846154,0.5,0.05,0,0.023846154,0.5,0.05,0.05,1,4.23E+147
0.023846154,0.5,0.05,0.05,0.023846154,0.5,0.05,0.05,0.198560971,2.13E+148
0.023846154,0.5,0.05,0.1,0.022307692,0.5,0.05,0.05,0.998706802,4.23E+147
0.023846154,0.5,0.05,0.15,0.023846154,0.5,0.05,0.15,0.998706802,4.23E+147
0.023846154,0.5,0.2,0,0.023846154,0.5,0.2,0.05,0.037286045,1.13E+149
0.023846154,0.5,0.2,0.05,0.023846154,0.5,0.2,0.05,0.039840347,1.06E+149
0.023846154,0.5,0.2,0.1,0.023846154,0.5,0.2,0.1,0.998706802,4.23E+147
0.023846154,0.5,0.2,0.15,0.023846154,0.5,0.2,0.15,0.039541595,1.07E+149
0.023846154,0.5,0.4,0,0.022307692,0.5,0.4,0,0.143539912,2.94E+148
0.023846154,0.5,0.4,0.05,0.023846154,0.5,0.4,0.05,0.174105377,2.43E+148
0.023846154,0.5,0.4,0.1,0.023846154,0.5,0.4,0.1,0.037542426,1.13E+149
0.023846154,0.5,0.4,0.15,0.023846154,0.5,0.4,0.15,0.996130415,4.24E+147
0.023846154,0.5,0.6,0,0.023846154,0.5,0.6,0,0.12487326,3.38E+148
0.023846154,0.5,0.6,0.05,0.023846154,0.5,0.6,0.05,0.037838306,1.12E+149
0.023846154,0.5,0.6,0.1,0.023846154,0.5,0.6,0.1,0.976830036,4.33E+147
0.023846154,0.5,0.6,0.15,0.023846154,0.5,0.6,0.15,0.915380969,4.62E+147
0.023846154,0.7,0.05,0,0.023846154,0.7,0.05,0,1,4.23E+147
0.023846154,0.7,0.05,0.05,0.023846154,0.7,0.05,0.05,0.993567286,4.25E+147
0.023846154,0.7,0.05,0.1,0.023846154,0.7,0.05,0.1,0.998706802,4.23E+147
0.023846154,0.7,0.05,0.15,0.023846154,0.7,0.05,0.15,0.040800711,1.04E+149
0.023846154,0.7,0.2,0,0.023846154,0.7,0.2,0,1,4.23E+147
0.023846154,0.7,0.2,0.05,0.023846154,0.7,0.2,0.05,1,4.23E+147
0.023846154,0.7,0.2,0.1,0.023846154,0.7,0.2,0.1,1,4.23E+147
0.023846154,0.7,0.2,0.15,0.022307692,0.5,0.2,0.15,1,4.23E+147
0.023846154,0.7,0.4,0,0.023846154,0.7,0.4,0,0.167926587,2.52E+148
0.023846154,0.7,0.4,0.05,0.023846154,0.7,0.4,0.05,0.035338439,1.20E+149
0.023846154,0.7,0.4,0.1,0.023846154,0.7,0.4,0.1,0.998706802,4.23E+147
0.023846154,0.7,0.4,0.15,0.023846154,0.7,0.4,0.15,0.9948472,4.25E+147
0.023846154,0.7,0.6,0,0.022307692,0.7,0.4,0,0.037064721,1.14E+149
0.023846154,0.7,0.6,0.05,0.023846154,0.7,0.6,0.05,0.187428798,2.25E+148
0.023846154,0.7,0.6,0.1,0.023846154,0.7,0.6,0.1,0.034262793,1.23E+149
0.023846154,0.7,0.6,0.15,0.023846154,0.7,0.6,0.15,0.939110723,4.50E+147
0.025384615,0.1,0.05,0,0.025384615,0.1,0.05,0.05,0.508032489,8.32E+147
0.025384615,0.1,0.05,0.05,0.025384615,0.1,0.05,0.05,0.998706802,4.23E+147
0.025384615,0.1,0.05,0.1,0.025384615,0.1,0.05,0.1,0.043205527,9.78E+148
0.025384615,0.1,0.05,0.15,0.025384615,0.1,0.05,0.15,0.997416945,4.24E+147
0.025384615,0.1,0.2,0,0.022307692,0.5,0.2,0,0.123243771,3.43E+148
0.025384615,0.1,0.2,0.05,0.023846154,0.1,0.2,0.05,0.998706802,4.23E+147
0.025384615,0.1,0.2,0.1,0.025384615,0.1,0.2,0.1,1,4.23E+147
0.025384615,0.1,0.2,0.15,0.025384615,0.1,0.2,0.15,0.998706802,4.23E+147
0.025384615,0.1,0.4,0,0.022307692,0.3,0.4,0,0.191594377,2.21E+148
0.025384615,0.1,0.4,0.05,0.023846154,0.1,0.4,0.05,0.996130415,4.24E+147
0.025384615,0.1,0.4,0.1,0.025384615,0.1,0.4,0.1,1,4.23E+147
0.025384615,0.1,0.4,0.15,0.025384615,0.1,0.4,0.15,0.815536115,5.18E+147
0.025384615,0.1,0.6,0,0.020769231,0.3,0.6,0,0.036281611,1.16E+149
0.025384615,0.1,0.6,0.05,0.022307692,0.1,0.6,0.05,0.041810151,1.01E+149
0.025384615,0.1,0.6,0.1,0.025384615,0.1,0.6,0.1,0.992290662,4.26E+147
0.025384615,0.1,0.6,0.15,0.025384615,0.1,0.6,0.15,0.998706802,4.23E+147
0.025384615,0.3,0.05,0,0.023846154,0.1,0.05,0.05,1,4.23E+147
0.025384615,0.3,0.05,0.05,0.025384615,0.3,0.05,0.05,0.1751313,2.41E+148
0.025384615,0.3,0.05,0.1,0.025384615,0.3,0.05,0.1,0.046971302,9.00E+148
0.025384615,0.3,0.05,0.15,0.025384615,0.3,0.05,0.15,0.998706802,4.23E+147
0.025384615,0.3,0.2,0,0.025384615,0.3,0.4,0,0.130400992,3.24E+148
0.025384615,0.3,0.2,0.05,0.025384615,0.3,0.2,0.05,0.997416945,4.24E+147
0.025384615,0.3,0.2,0.1,0.025384615,0.3,0.2,0.1,0.040090614,1.05E+149
0.025384615,0.3,0.2,0.15,0.025384615,0.3,0.2,0.15,0.198383056,2.13E+148
0.025384615,0.3,0.4,0,0.025384615,0.3,0.4,0,0.0412806,1.02E+149
0.025384615,0.3,0.4,0.05,0.025384615,0.3,0.4,0.05,0.189418977,2.23E+148
0.025384615,0.3,0.4,0.1,0.025384615,0.3,0.4,0.1,1,4.23E+147
0.025384615,0.3,0.4,0.15,0.025384615,0.3,0.4,0.15,0.0398537,1.06E+149
0.025384615,0.3,0.6,0,0.022307692,0.3,0.6,0,0.037192466,1.14E+149
0.025384615,0.3,0.6,0.05,0.023846154,0.3,0.6,0.05,0.670072734,6.31E+147
0.025384615,0.3,0.6,0.1,0.026923077,0.3,0.6,0.1,0.038618749,1.09E+149
0.025384615,0.3,0.6,0.15,0.025384615,0.3,0.6,0.15,0.983047171,4.30E+147
0.025384615,0.5,0.05,0,0.023846154,0.7,0.05,0,0.154406298,2.74E+148
0.025384615,0.5,0.05,0.05,0.025384615,0.5,0.05,0.05,0.042342534,9.98E+148
0.025384615,0.5,0.05,0.1,0.025384615,0.5,0.05,0.1,1,4.23E+147
0.025384615,0.5,0.05,0.15,0.025384615,0.5,0.05,0.15,0.040453182,1.04E+149
0.025384615,0.5,0.2,0,0.023846154,0.5,0.2,0,0.138774361,3.05E+148
0.025384615,0.5,0.2,0.05,0.025384615,0.5,0.2,0.05,1,4.23E+147
0.025384615,0.5,0.2,0.1,0.025384615,0.5,0.2,0.1,0.038564566,1.10E+149
0.025384615,0.5,0.2,0.15,0.025384615,0.5,0.2,0.15,1,4.23E+147
0.025384615,0.5,0.4,0,0.023846154,0.3,0.4,0,0.034425871,1.23E+149
0.025384615,0.5,0.4,0.05,0.023846154,0.5,0.4,0.05,0.035152109,1.20E+149
0.025384615,0.5,0.4,0.1,0.025384615,0.5,0.4,0.1,0.200953995,2.10E+148
0.025384615,0.5,0.4,0.15,0.025384615,0.5,0.4,0.15,0.992290662,4.26E+147
0.025384615,0.5,0.6,0,0.025384615,0.7,0.6,0,0.041416293,1.02E+149
0.025384615,0.5,0.6,0.05,0.023846154,0.5,0.4,0.05,0.991017314,4.26E+147
0.025384615,0.5,0.6,0.1,0.025384615,0.5,0.6,0.1,0.039325491,1.07E+149
0.025384615,0.5,0.6,0.15,0.025384615,0.5,0.6,0.15,0.199609476,2.12E+148
0.025384615,0.7,0.05,0,0.025384615,0.7,0.05,0.05,0.993567286,4.25E+147
0.025384615,0.7,0.05,0.05,0.025384615,0.7,0.05,0.05,0.997416945,4.24E+147
0.025384615,0.7,0.05,0.1,0.025384615,0.7,0.05,0.1,1,4.23E+147
0.025384615,0.7,0.05,0.15,0.025384615,0.7,0.05,0.15,1,4.23E+147
0.025384615,0.7,0.2,0,0.023846154,0.5,0.2,0,0.043090476,9.81E+148
0.025384615,0.7,0.2,0.05,0.025384615,0.7,0.2,0.05,0.997416945,4.24E+147
0.025384615,0.7,0.2,0.1,0.025384615,0.7,0.2,0.1,0.998706802,4.23E+147
0.025384615,0.7,0.2,0.15,0.025384615,0.7,0.2,0.15,0.998706802,4.23E+147
0.025384615,0.7,0.4,0,0.028461538,0.7,0.4,0,0.136572677,3.09E+148
0.025384615,0.7,0.4,0.05,0.025384615,0.7,0.4,0.05,0.998706802,4.23E+147
0.025384615,0.7,0.4,0.1,0.025384615,0.7,0.4,0.1,1,4.23E+147
0.025384615,0.7,0.4,0.15,0.025384615,0.7,0.4,0.15,0.553937159,7.63E+147
0.025384615,0.7,0.6,0,0.025384615,0.7,0.6,0.05,0.98974723,4.27E+147
0.025384615,0.7,0.6,0.05,0.025384615,0.7,0.6,0.05,0.037763851,1.12E+149
0.025384615,0.7,0.6,0.1,0.023846154,0.7,0.6,0.1,0.985956436,4.29E+147
0.025384615,0.7,0.6,0.15,0.025384615,0.7,0.4,0.15,0.038789967,1.09E+149
0.026923077,0.1,0.05,0,0.025384615,0.1,0.05,0.05,0.991017314,4.26E+147
0.026923077,0.1,0.05,0.05,0.026923077,0.1,0.05,0.05,1,4.23E+147
0.026923077,0.1,0.05,0.1,0.026923077,0.1,0.05,0.1,1,4.23E+147
0.026923077,0.1,0.05,0.15,0.026923077,0.1,0.05,0.15,0.041610849,1.02E+149
0.026923077,0.1,0.2,0,0.022307692,0.1,0.2,0.05,1,4.23E+147
0.026923077,0.1,0.2,0.05,0.026923077,0.1,0.2,0.05,0.997416945,4.24E+147
0.026923077,0.1,0.2,0.1,0.026923077,0.1,0.2,0.1,0.039600463,1.07E+149
0.026923077,0.1,0.2,0.15,0.026923077,0.1,0.2,0.15,0.992290662,4.26E+147
0.026923077,0.1,0.4,0,0.026923077,0.1,0.4,0,0.158096486,2.67E+148
0.026923077,0.1,0.4,0.05,0.026923077,0.1,0.4,0.05,0.988480397,4.28E+147
0.026923077,0.1,0.4,0.1,0.026923077,0.1,0.4,0.1,0.997416945,4.24E+147
0.026923077,0.1,0.4,0.15,0.026923077,0.1,0.4,0.15,0.998706802,4.23E+147
0.026923077,0.1,0.6,0,0.025384615,0.1,0.6,0.05,0.479894749,8.81E+147
0.026923077,0.1,0.6,0.05,0.026923077,0.1,0.6,0.05,0.98974723,4.27E+147
0.026923077,0.1,0.6,0.1,0.026923077,0.1,0.6,0.1,0.98974723,4.27E+147
0.026923077,0.1,0.6,0.15,0.025384615,0.1,0.6,0.15,0.98974723,4.27E+147
0.026923077,0.3,0.05,0,0.025384615,0.1,0.05,0.05,0.998706802,4.23E+147
0.026923077,0.3,0.05,0.05,0.026923077,0.3,0.05,0.05,0.039031795,1.08E+149
0.026923077,0.3,0.05,0.1,0.026923077,0.3,0.05,0.1,1,4.23E+147
0.026923077,0.3,0.05,0.15,0.026923077,0.3,0.05,0.15,0.992290662,4.26E+147
0.026923077,0.3,0.2,0,0.026923077,0.3,0.2,0,0.044407531,9.52E+148
0.026923077,0.3,0.2,0.05,0.026923077,0.3,0.2,0.05,0.043810124,9.65E+148
0.026923077,0.3,0.2,0.1,0.026923077,0.3,0.2,0.1,0.998706802,4.23E+147
0.026923077,0.3,0.2,0.15,0.026923077,0.3,0.2,0.15,0.041478884,1.02E+149
0.026923077,0.3,0.4,0,0.026923077,0.5,0.4,0,0.079023478,5.35E+148
0.026923077,0.3,0.4,0.05,0.025384615,0.3,0.4,0.05,0.167134594,2.53E+148
0.026923077,0.3,0.4,0.1,0.026923077,0.1,0.4,0.1,0.997416945,4.24E+147
0.026923077,0.3,0.4,0.15,0.023846154,0.3,0.4,0.15,0.981797421,4.30E+147
0.026923077,0.3,0.6,0,0.023846154,0.3,0.6,0,0.042541197,9.93E+148
0.026923077,0.3,0.6,0.05,0.026923077,0.3,0.6,0.05,0.1783033,2.37E+148
0.026923077,0.3,0.6,0.1,0.025384615,0.3,0.6,0.1,0.036131564,1.17E+149
0.026923077,0.3,0.6,0.15,0.025384615,0.3,0.6,0.15,0.973137359,4.34E+147
0.026923077,0.5,0.05,0,0.026923077,0.5,0.05,0,0.140338187,3.01E+148
0.026923077,0.5,0.05,0.05,0.026923077,0.5,0.05,0.05,0.998706802,4.23E+147
0.026923077,0.5,0.05,0.1,0.026923077,0.5,0.05,0.1,0.037504402,1.13E+149
0.026923077,0.5,0.05,0.15,0.026923077,0.5,0.05,0.15,1,4.23E+147
0.026923077,0.5,0.2,0,0.025384615,0.7,0.2,0,1,4.23E+147
0.026923077,0.5,0.2,0.05,0.026923077,0.5,0.2,0.05,0.998706802,4.23E+147
0.026923077,0.5,0.2,0.1,0.026923077,0.5,0.2,0.1,1,4.23E+147
0.026923077,0.5,0.2,0.15,0.026923077,0.5,0.2,0.15,0.997416945,4.24E+147
0.026923077,0.5,0.4,0,0.025384615,0.5,0.4,0,0.133986019,3.15E+148
0.026923077,0.5,0.4,0.05,0.026923077,0.5,0.4,0.05,0.998706802,4.23E+147
0.026923077,0.5,0.4,0.1,0.026923077,0.5,0.4,0.1,0.979702565,4.31E+147
0.026923077,0.5,0.4,0.15,0.026923077,0.5,0.4,0.15,0.038351802,1.10E+149
0.026923077,0.5,0.6,0,0.026923077,0.5,0.6,0.05,0.937901616,4.51E+147
0.026923077,0.5,0.6,0.05,0.026923077,0.5,0.6,0.05,0.964628735,4.38E+147
0.026923077,0.5,0.6,0.1,0.026923077,0.5,0.6,0.1,0.987216803,4.28E+147
0.026923077,0.5,0.6,0.15,0.026923077,0.3,0.6,0.15,0.996130415,4.24E+147
0.026923077,0.7,0.05,0,0.025384615,0.5,0.2,0,0.036349738,1.16E+149
0.026923077,0.7,0.05,0.05,0.025384615,0.7,0.05,0.05,1,4.23E+147
0.026923077,0.7,0.05,0.1,0.026923077,0.7,0.05,0.1,0.043627012,9.69E+148
0.026923077,0.7,0.05,0.15,0.026923077,0.7,0.05,0.15,0.997416945,4.24E+147
0.026923077,0.7,0.2,0,0.026923077,0.7,0.05,0.05,1,4.23E+147
0.026923077,0.7,0.2,0.05,0.026923077,0.7,0.2,0.05,0.998706802,4.23E+147
0.026923077,0.7,0.2,0.1,0.025384615,0.7,0.2,0.1,0.047824728,8.84E+148
0.026923077,0.7,0.2,0.15,0.03,0.7,0.2,0.15,0.06526576,6.47E+148
0.026923077,0.7,0.4,0,0.028461538,0.7,0.4,0.05,0.44949491,9.40E+147
0.026923077,0.7,0.4,0.05,0.026923077,0.7,0.4,0.05,0.042869706,9.86E+148
0.026923077,0.7,0.4,0.1,0.028461538,0.7,0.4,0.1,0.041860217,1.01E+149
0.026923077,0.7,0.4,0.15,0.026923077,0.7,0.4,0.15,0.996130415,4.24E+147
0.026923077,0.7,0.6,0,0.025384615,0.5,0.6,0,0.035968703,1.17E+149
0.026923077,0.7,0.6,0.05,0.025384615,0.7,0.6,0.05,0.987216803,4.28E+147
0.026923077,0.7,0.6,0.1,0.025384615,0.7,0.6,0.1,0.187219034,2.26E+148
0.026923077,0.7,0.6,0.15,0.025384615,0.7,0.6,0.15,0.992290662,4.26E+147
0.028461538,0.1,0.05,0,0.026923077,0.5,0.05,0,0.041550424,1.02E+149
0.028461538,0.1,0.05,0.05,0.028461538,0.1,0.05,0.05,1,4.23E+147
0.028461538,0.1,0.05,0.1,0.028461538,0.1,0.05,0.1,0.998706802,4.23E+147
0.028461538,0.1,0.05,0.15,0.028461538,0.1,0.05,0.15,1,4.23E+147
0.028461538,0.1,0.2,0,0.03,0.1,0.2,0.05,1,4.23E+147
0.028461538,0.1,0.2,0.05,0.028461538,0.1,0.2,0.05,1,4.23E+147
0.028461538,0.1,0.2,0.1,0.028461538,0.1,0.2,0.1,0.998706802,4.23E+147
0.028461538,0.1,0.2,0.15,0.028461538,0.1,0.2,0.15,1,4.23E+147
0.028461538,0.1,0.4,0,0.028461538,0.1,0.4,0,0.037413684,1.13E+149
0.028461538,0.1,0.4,0.05,0.028461538,0.1,0.4,0.05,0.182156775,2.32E+148
0.028461538,0.1,0.4,0.1,0.028461538,0.1,0.4,0.1,0.996130415,4.24E+147
0.028461538,0.1,0.4,0.15,0.028461538,0.1,0.4,0.15,0.997416945,4.24E+147
0.028461538,0.1,0.6,0,0.028461538,0.1,0.6,0,0.066050491,6.40E+148
0.028461538,0.1,0.6,0.05,0.028461538,0.1,0.6,0.05,0.063653947,6.64E+148
0.028461538,0.1,0.6,0.1,0.026923077,0.1,0.6,0.1,0.041017988,1.03E+149
0.028461538,0.1,0.6,0.15,0.028461538,0.1,0.4,0.15,0.042040062,1.01E+149
0.028461538,0.3,0.05,0,0.028461538,0.3,0.2,0,0.038652721,1.09E+149
0.028461538,0.3,0.05,0.05,0.028461538,0.3,0.05,0.05,1,4.23E+147
0.028461538,0.3,0.05,0.1,0.028461538,0.3,0.05,0.1,0.997416945,4.24E+147
0.028461538,0.3,0.05,0.15,0.028461538,0.3,0.05,0.15,1,4.23E+147
0.028461538,0.3,0.2,0,0.025384615,0.3,0.2,0.05,0.998706802,4.23E+147
0.028461538,0.3,0.2,0.05,0.028461538,0.3,0.2,0.05,0.998706802,4.23E+147
0.028461538,0.3,0.2,0.1,0.028461538,0.3,0.2,0.1,0.998706802,4.23E+147
0.028461538,0.3,0.2,0.15,0.028461538,0.3,0.2,0.15,0.998706802,4.23E+147
0.028461538,0.3,0.4,0,0.028461538,0.3,0.4,0,0.133552624,3.16E+148
0.028461538,0.3,0.4,0.05,0.026923077,0.3,0.4,0.05,0.216362917,1.95E+148
0.028461538,0.3,0.4,0.1,0.028461538,0.3,0.4,0.1,0.998706802,4.23E+147
0.028461538,0.3,0.4,0.15,0.028461538,0.3,0.4,0.15,0.998706802,4.23E+147
0.028461538,0.3,0.6,0,0.026923077,0.3,0.6,0.05,0.996130415,4.24E+147
0.028461538,0.3,0.6,0.05,0.026923077,0.3,0.6,0.05,0.98974723,4.27E+147
0.028461538,0.3,0.6,0.1,0.028461538,0.3,0.6,0.1,0.991017314,4.26E+147
0.028461538,0.3,0.6,0.15,0.028461538,0.3,0.6,0.15,0.9948472,4.25E+147
0.028461538,0.5,0.05,0,0.031538462,0.5,0.05,0,0.092629163,4.56E+148
0.028461538,0.5,0.05,0.05,0.028461538,0.5,0.05,0.05,0.998706802,4.23E+147
0.028461538,0.5,0.05,0.1,0.028461538,0.5,0.05,0.1,1,4.23E+147
0.028461538,0.5,0.05,0.15,0.028461538,0.5,0.05,0.15,0.998706802,4.23E+147
0.028461538,0.5,0.2,0,0.026923077,0.5,0.2,0,1,4.23E+147
0.028461538,0.5,0.2,0.05,0.028461538,0.5,0.2,0.05,1,4.23E+147
0.028461538,0.5,0.2,0.1,0.028461538,0.5,0.2,0.1,1,4.23E+147
0.028461538,0.5,0.2,0.15,0.028461538,0.5,0.2,0.15,0.039812727,1.06E+149
0.028461538,0.5,0.4,0,0.03,0.5,0.4,0.05,1,4.23E+147
0.028461538,0.5,0.4,0.05,0.026923077,0.5,0.4,0.05,0.998706802,4.23E+147
0.028461538,0.5,0.4,0.1,0.028461538,0.5,0.4,0.1,0.998706802,4.23E+147
0.028461538,0.5,0.4,0.15,0.028461538,0.5,0.4,0.15,0.993567286,4.25E+147
0.028461538,0.5,0.6,0,0.028461538,0.5,0.6,0,0.040973394,1.03E+149
0.028461538,0.5,0.6,0.05,0.026923077,0.7,0.6,0.05,0.194482877,2.17E+148
0.028461538,0.5,0.6,0.1,0.028461538,0.5,0.6,0.1,0.993567286,4.25E+147
0.028461538,0.5,0.6,0.15,0.028461538,0.5,0.6,0.15,0.038927003,1.09E+149
0.028461538,0.7,0.05,0,0.028461538,0.7,0.05,0.05,1,4.23E+147
0.028461538,0.7,0.05,0.05,0.028461538,0.7,0.05,0.05,1,4.23E+147
0.028461538,0.7,0.05,0.1,0.028461538,0.7,0.05,0.1,1,4.23E+147
0.028461538,0.7,0.05,0.15,0.028461538,0.7,0.05,0.15,1,4.23E+147
0.028461538,0.7,0.2,0,0.026923077,0.7,0.2,0,0.04339039,9.74E+148
0.028461538,0.7,0.2,0.05,0.028461538,0.7,0.2,0.05,1,4.23E+147
0.028461538,0.7,0.2,0.1,0.028461538,0.7,0.2,0.1,1,4.23E+147
0.028461538,0.7,0.2,0.15,0.028461538,0.7,0.2,0.15,0.998706802,4.23E+147
0.028461538,0.7,0.4,0,0.028461538,0.7,0.4,0,0.043152771,9.79E+148
0.028461538,0.7,0.4,0.05,0.028461538,0.7,0.4,0.05,0.997416945,4.24E+147
0.028461538,0.7,0.4,0.1,0.026923077,0.7,0.4,0.1,0.041761061,1.01E+149
0.028461538,0.7,0.4,0.15,0.028461538,0.7,0.4,0.15,1,4.23E+147
0.028461538,0.7,0.6,0,0.028461538,0.7,0.6,0.05,0.98974723,4.27E+147
0.028461538,0.7,0.6,0.05,0.026923077,0.7,0.6,0.05,0.0370896,1.14E+149
0.028461538,0.7,0.6,0.1,0.026923077,0.7,0.6,0.1,0.991017314,4.26E+147
0.028461538,0.7,0.6,0.15,0.026923077,0.7,0.6,0.15,0.06370924,6.63E+148
0.03,0.1,0.05,0,0.028461538,0.1,0.05,0.05,1,4.23E+147
0.03,0.1,0.05,0.05,0.03,0.1,0.05,0.05,1,4.23E+147
0.03,0.1,0.05,0.1,0.03,0.1,0.05,0.1,1,4.23E+147
0.03,0.1,0.05,0.15,0.03,0.1,0.05,0.15,1,4.23E+147
0.03,0.1,0.2,0,0.03,0.1,0.2,0,0.142661683,2.96E+148
0.03,0.1,0.2,0.05,0.03,0.1,0.2,0.05,0.998706802,4.23E+147
0.03,0.1,0.2,0.1,0.03,0.1,0.2,0.1,0.997416945,4.24E+147
0.03,0.1,0.2,0.15,0.026923077,0.1,0.2,0.15,0.998706802,4.23E+147
0.03,0.1,0.4,0,0.026923077,0.1,0.4,0,0.042129557,1.00E+149
0.03,0.1,0.4,0.05,0.028461538,0.1,0.4,0.05,1,4.23E+147
0.03,0.1,0.4,0.1,0.03,0.1,0.4,0.1,0.998706802,4.23E+147
0.03,0.1,0.4,0.15,0.03,0.1,0.4,0.15,1,4.23E+147
0.03,0.1,0.6,0,0.028461538,0.1,0.6,0.05,0.996130415,4.24E+147
0.03,0.1,0.6,0.05,0.03,0.1,0.6,0.05,0.039425406,1.07E+149
0.03,0.1,0.6,0.1,0.03,0.1,0.6,0.1,0.9948472,4.25E+147
0.03,0.1,0.6,0.15,0.028461538,0.1,0.4,0.15,0.03756307,1.13E+149
0.03,0.3,0.05,0,0.03,0.1,0.05,0,0.039445542,1.07E+149
0.03,0.3,0.05,0.05,0.03,0.3,0.05,0.05,0.993567286,4.25E+147
0.03,0.3,0.05,0.1,0.03,0.3,0.05,0.1,0.998706802,4.23E+147
0.03,0.3,0.05,0.15,0.03,0.3,0.05,0.15,1,4.23E+147
0.03,0.3,0.2,0,0.031538462,0.3,0.2,0,0.073470315,5.75E+148
0.03,0.3,0.2,0.05,0.03,0.3,0.2,0.05,0.998706802,4.23E+147
0.03,0.3,0.2,0.1,0.03,0.3,0.2,0.1,1,4.23E+147
0.03,0.3,0.2,0.15,0.03,0.3,0.2,0.15,0.043988433,9.61E+148
0.03,0.3,0.4,0,0.03,0.3,0.4,0.05,0.997416945,4.24E+147
0.03,0.3,0.4,0.05,0.03,0.3,0.4,0.05,0.998706802,4.23E+147
0.03,0.3,0.4,0.1,0.028461538,0.3,0.4,0.1,0.997416945,4.24E+147
0.03,0.3,0.4,0.15,0.03,0.3,0.4,0.15,1,4.23E+147
0.03,0.3,0.6,0,0.025384615,0.1,0.6,0,0.03629284,1.16E+149
0.03,0.3,0.6,0.05,0.03,0.1,0.6,0.05,0.872826921,4.84E+147
0.03,0.3,0.6,0.1,0.028461538,0.3,0.6,0.1,0.988480397,4.28E+147
0.03,0.3,0.6,0.15,0.03,0.3,0.6,0.15,0.038544812,1.10E+149
0.03,0.5,0.05,0,0.028461538,0.5,0.05,0.05,1,4.23E+147
0.03,0.5,0.05,0.05,0.03,0.5,0.05,0.05,1,4.23E+147
0.03,0.5,0.05,0.1,0.03,0.5,0.05,0.1,0.051697866,8.17E+148
0.03,0.5,0.05,0.15,0.03,0.5,0.05,0.15,0.05212861,8.11E+148
0.03,0.5,0.2,0,0.028461538,0.3,0.05,0,0.082448408,5.13E+148
0.03,0.5,0.2,0.05,0.03,0.5,0.2,0.05,0.998706802,4.23E+147
0.03,0.5,0.2,0.1,0.03,0.5,0.2,0.1,1,4.23E+147
0.03,0.5,0.2,0.15,0.028461538,0.5,0.2,0.15,0.998706802,4.23E+147
0.03,0.5,0.4,0,0.028461538,0.5,0.4,0,0.130712595,3.23E+148
0.03,0.5,0.4,0.05,0.03,0.5,0.4,0.05,0.051591382,8.19E+148
0.03,0.5,0.4,0.1,0.03,0.5,0.4,0.1,0.997416945,4.24E+147
0.03,0.5,0.4,0.15,0.03,0.5,0.4,0.15,0.039006897,1.08E+149
0.03,0.5,0.6,0,0.03,0.5,0.6,0.05,0.9948472,4.25E+147
0.03,0.5,0.6,0.05,0.03,0.5,0.6,0.05,0.190066618,2.22E+148
0.03,0.5,0.6,0.1,0.03,0.5,0.6,0.1,0.037260296,1.13E+149
0.03,0.5,0.6,0.15,0.03,0.5,0.6,0.15,0.984300107,4.29E+147
0.03,0.7,0.05,0,0.03,0.7,0.05,0.05,0.998706802,4.23E+147
0.03,0.7,0.05,0.05,0.028461538,0.7,0.05,0.05,0.039750609,1.06E+149
0.03,0.7,0.05,0.1,0.03,0.7,0.05,0.1,1,4.23E+147
0.03,0.7,0.05,0.15,0.03,0.7,0.05,0.15,1,4.23E+147
